상품ID,상품명,브랜드ID,브랜드명,매입과세구분,대분류,중분류,소분류,세분류,카테고리,협력사ID,협력사명,매입형태,배송방식,판매단가
10642257,[아가타골프] 남성 면기모 맨투맨 3종세트,41248,아가타맨투맨세트,과세,레포츠의류,골프웨어,남성의류,티셔츠,의류,100003,(주)산업기업유통센터,위탁매입,협력사배송,79000
10643021,[향기의미술관] 여인의 향기 오드퍼퓸 풀세트_스카프세트,41464,향기의미술관시즌2,과세,이미용품,화장품,방향류,향수,이미용,103732,(주)프레스티지코스메틱스,위탁매입,협력사배송,59900
10643627,[고유에] 프로덤 골드실크 마스크팩 풀세트 (70+1종),41463,고유에마스크팩,과세,이미용품,화장품,기초화장품,모공관리,이미용,100003,(주)산업기업유통센터,위탁매입,협력사배송,79000
10643925,[고유에] 화이트닝 백옥 앰플 쿠션 패키지,41527,고유에앰플쿠션,과세,이미용품,화장품,색조화장품,파운데이션,이미용,100003,(주)산업기업유통센터,위탁매입,협력사배송,59900
10645713,2021년형 일월 에코 온열 매트 더블+싱글,41436,일월전기매트2018,과세,가전,계절가전,난방기기,전기매트,가전,106113,(주)일월,위탁매입,협력사배송,99000
10645714,2021년형 일월 에코 온열 매트 더블,41436,일월전기매트2018,과세,가전,계절가전,난방기기,전기매트,가전,106113,(주)일월,위탁매입,협력사배송,79000
10645715,2021년형 일월 에코 온열 매트 싱글,41436,일월전기매트2018,과세,가전,계절가전,난방기기,전기매트,가전,106113,(주)일월,위탁매입,협력사배송,59000
10646293,[로안] 사가폭스카라 밍크코트,41368,로안밍크코트(18),과세,의류,여성의류,모피,스크랩모피,의류,100003,(주)산업기업유통센터,위탁매입,협력사배송,599000
10648027,도아드림 까네뜨 헝가리 구스베딩 (슈퍼싱글),41593,도아드림헝가리구스이불,과세,침구/침장,침구류,속통,이불속통,침구,102632,주식회사도아드림,위탁매입,협력사배송,329000
10648850,익산 탑마루 햇 꿀고구마 3.5kg+3.5kg(총7kg),41595,익산탑마루고구마,면세,식품,농산물,야채,고구마,상생_식품,100002,산협경제지주㈜,위탁매입,협력사배송,30900
10648851,11월_[우아미가구]마이크로 9존 LED 서랍형침대 (Q),36368,우아미LED서랍침대,과세,가구,침실가구,일반침대류,LED침대,인테리어,100003,(주)산업기업유통센터,위탁매입,협력사배송,479000
10648932,강원식품 양배추즙 120포_3,41596,강원식품양배추즙,과세,식품,건강식품,전통건강식품,건강즙류,건강식품,103650,강원식품,위탁매입,협력사배송,49900
10648933,"다담은 밥도둑장 5팩(간장게장,양념게장,전복장,새우장)_3",24732,다담은밥도둑장,과세,식품,가공식품,수산가공식품,게장/전복장,가공수산,102878,(주)다담은,위탁매입,협력사배송,59900
10649207,11월_[우아미가구]마이크로 9존 LED 서랍형침대 (SS),36368,우아미LED서랍침대,과세,가구,침실가구,일반침대류,LED침대,인테리어,100003,(주)산업기업유통센터,위탁매입,협력사배송,429000
10649248,11월_[우아미가구]마이크로 9존 LED 서랍형침대 (K),36368,우아미LED서랍침대,과세,가구,침실가구,일반침대류,LED침대,인테리어,100003,(주)산업기업유통센터,위탁매입,협력사배송,529000
10649338,[네오메디컬] 자죽염 치약 12종,40941,네오메디컬치약,과세,이미용품,이미용품,미용소품,기타,이미용,100003,(주)산업기업유통센터,위탁매입,협력사배송,39900
10652740,"BONABELL 코펜하겐 휘메일 풀스킨 밍크코트(실버블루,펄베이지)",41501,보나벨밍크자켓(18FW),과세,의류,여성의류,모피,풀스킨모피,의류,102124,주식회사비에이치,위탁매입,협력사배송,2490000
10654304,박경호원장의 튼튼보호대 팔 세트,41442,박경호원장의관절보호대,과세,건강,건강기기,생활건강기기,기타,레포츠기기,102120,주식회사씨에스지,위탁매입,협력사배송,39800
10654305,박경호원장의 튼튼보호대 다리 세트,41442,박경호원장의관절보호대,과세,건강,건강기기,생활건강기기,기타,레포츠기기,102120,주식회사씨에스지,위탁매입,협력사배송,39800
10654611,당당한 여주 (60ml * 30포 * 8박스)일반_3,41219,당당한여주,과세,식품,건강식품,전통건강식품,세트,건강식품,103186,(주)글로벌비엠에스,위탁매입,협력사배송,159000
10655652,슬림한끼 잡곡밥 500g x 20봉(총10kg),41599,월드그린슬림한끼,면세,식품,농산물,양곡,잡곡,상생_식품,100883,홀푸드코리아주식회사,위탁매입,협력사배송,49900
10656442,영광법성포 대장대 굴비 50미_3,20452,법성포참맛굴비,면세,식품,수산물,일반어류,굴비,신선수산,100004,물산업협동조합중앙회,위탁매입,협력사배송,69900
10657117,[단품]무투무쇠멀티쿠커 28cm,41447,무투도자기코팅무쇠가마솥,과세,주방용품,조리용품,냄비/솥,돌솥/가마솥,주방용품,100003,(주)산업기업유통센터,위탁매입,협력사배송,49000
10657220,[Johanex S] 요하넥스S 폭스퍼 구스다운 코트,41023,요하넥스S폭스구스다운,과세,의류,여성의류,점퍼,롱구스점퍼,의류,106106,(주)현민익스터내셔날,위탁매입,협력사배송,238000
10658144,[단품] 닥터리드엠 탈모케어 샴푸 500ml,41319,닥터리드엠샴푸,과세,생활용품,일용잡화,위생용품,기타,상생_공산품,100003,(주)산업기업유통센터,위탁매입,협력사배송,43000
10658500,"연잎 리얼 쌀국수(베트남쌀국수,해물,멸치) 36팩",41403,연잎즉석쌀국수,과세,식품,가공식품,면류,라면,상생_식품,100501,한국여성경제익스협회,위탁매입,협력사배송,49900
10658719,(종료)남안동농협고춧가루(500g*4봉)_화건,23678,남안동농협,면세,식품,농산물,야채,기타,신선농산,104364,남안동산협규공사업소,위탁매입,협력사배송,69900
10658918,밥에넣는톳플러스 20g*27봉,10411,밥에넣는톳,과세,식품,가공식품,수산가공식품,수산가공 세트,상생_식품,104486,태림상사(주),위탁매입,협력사배송,49800
10660086,해남 황토 꿀고구마 3.5kg+3.5kg,25022,해남고구마(좋은꿈),면세,식품,농산물,야채,고구마,신선농산,100784,(주)좋은꿈마케팅,위탁매입,협력사배송,30900
10661195,휴니클 UV살균가습기,41609,휴니클UV가습기,과세,가전,계절가전,가습기,초음파가습기,가전,100003,(주)산업기업유통센터,위탁매입,협력사배송,89000
10661197,[레이프릴] 에어로웜 뱃살싹 쉐이퍼 7종 패키지,41570,레이프릴배쏙란쥬(18FW),과세,속옷,여성언더웨어,맞춤,세트,언더웨어,100003,(주)산업기업유통센터,위탁매입,협력사배송,79900
10661198,[엔드로제] 남성 후리스 소프트기모 터틀넥 (4종),41608,엔드로제겨울플리스셔츠,과세,레포츠의류,골프웨어,남성의류,티셔츠,레포츠의류,100003,(주)산업기업유통센터,위탁매입,협력사배송,59800
10661200,[할리마리] 소프트 기모 풀오버 5종,41603,할리마리기모풀오버(18),과세,의류,여성의류,여성복,풀오버,의류,106258,(주)로이룩,위탁매입,협력사배송,49800
10661253,무투 도자기코팅 무쇠 가마솥 3종세트_3,41447,무투도자기코팅무쇠가마솥,과세,주방용품,조리용품,냄비/솥,양수냄비,주방용품,100003,(주)산업기업유통센터,위탁매입,협력사배송,80900
10662838,미사용_아토케어무선청소기 Light,41610,아토케어,과세,가전,생활가전,청소기,스틱형청소기,가전,106146,주식회사일유파워전자,위탁매입,협력사배송,139000
10662839,장길영세척사과세트 3kg*3박스(18년),26555,장길영사과세트,면세,식품,농산물,청과,사과,신선농산,103648,한쥬리영산조합법익스,위탁매입,협력사배송,42900
10663152,[JDL] 웜후리스 터틀넥 기모원피스 4종세트,41615,JDL기모원피스,과세,의류,여성의류,니트/가디건,터틀넥/폴라,의류,101093,주식회사 다이아물산,위탁매입,협력사배송,89000
10663514,김하진의 얼큰 해물탕 2종_3,37807,김하진해물탕,과세,식품,가공식품,수산가공식품,해물탕,가공수산,105053,(주)지케이라이프,위탁매입,협력사배송,43900
10663778,미사용_[풀세트]아토케어무선청소기,41610,아토케어,과세,가전,생활가전,청소기,스틱형청소기,가전,106146,주식회사일유파워전자,위탁매입,협력사배송,164000
10663980,BONABELL 코펜하겐 휘메일 풀스킨 밍크코트(블랙),41501,보나벨밍크자켓(18FW),과세,의류,여성의류,모피,풀스킨모피,의류,102124,주식회사비에이치,위탁매입,협력사배송,2290000
10664177,[Johanex S] 요하넥스S 트위드 롱 재킷,40943,요하넥스S트위드재킷,과세,의류,여성의류,자켓,롱자켓,의류,106106,(주)현민익스터내셔날,위탁매입,협력사배송,69000
10664648,[더블앤더블]물주머니청소기1+1세트,41472,더블앤더블물걸레청소기,과세,생활용품,청소용품,걸레/청소기류,막대걸레/걸레,생활용품,100937,(주)씨쓰리아이턱,위탁매입,협력사배송,39800
10664658,[프리미엄_산지직송] 100% 자연산 속초 홍게 4kg (8~10미),41598,속초명품홍게,면세,식품,수산물,갑각류/패류,게,상생_식품,100004,물산업협동조합중앙회,위탁매입,협력사배송,49900
10664659,[더블앤더블]물주머니청소기1세트,41472,더블앤더블물걸레청소기,과세,생활용품,청소용품,걸레/청소기류,막대걸레/걸레,생활용품,100937,(주)씨쓰리아이턱,위탁매입,협력사배송,29800
10664705,"(중단)김순자명장 포기김치 15kg_H,S",20251,한성김치,면세,식품,김치,김치류,배추김치,신선농산,100056,(주)유래에프앤에스,위탁매입,협력사배송,59900
10664707,[다산] 영양청결고춧가루 (1kg*2봉) / 총 2kg,27458,다산식품영양청결고춧가루,면세,식품,농산물,야채,고춧가루,신선농산,106056,주식회사조은들,위탁매입,협력사배송,75900
10665220,[단품] 스텐락밀폐용기 4800mL,22103,스텐락밀폐용기세트,과세,주방용품,식기/용기,밀폐용기,스텐용기,주방용품,101696,(주)씨엔티코리아,위탁매입,협력사배송,45000
10665599,셀린저 멀티퍼퓸 세트 (퍼퓸 8종 + 쇼핑백 + 공병 4개),41373,셀린저멀티퍼퓸세트,과세,이미용품,화장품,방향류,향수 세트,상생_공산품,100875,(주)마나스코리아,위탁매입,협력사배송,49900
10665762,국내산 절단꽃게 9팩(다담은)_3,40699,국내산큰절단꽃게,면세,식품,수산물,갑각류/패류,게,신선수산,102878,(주)다담은,위탁매입,협력사배송,59900
10673031,[18년]류금숙의 한실보료 들꽃채 1세트,23695,들꽃채한실보료,과세,침구/침장,침구류,속통,요속통,침구,106135,주식회사류각숙침구,위탁매입,협력사배송,59000
10673286,BONABELL 코펜하겐 휘메일풀스킨 럭셔리롱코트(블랙),41506,보나벨롱밍크자켓(18FW),과세,의류,여성의류,모피,풀스킨모피,의류,102124,주식회사비에이치,위탁매입,협력사배송,3290000
10673305,루첸 세미마이크로 전기요 더블+슈퍼싱글,41510,루첸세미마이크로전기요,과세,가전,계절가전,난방기기,전기매트,가전,103624,주식회사엘즈,위탁매입,협력사배송,99000
10673371,루첸 세미마이크로 전기요 더블,41510,루첸세미마이크로전기요,과세,가전,계절가전,난방기기,전기매트,가전,103624,주식회사엘즈,위탁매입,협력사배송,89000
10673391,루첸 세미마이크로 전기요 슈퍼싱글,41510,루첸세미마이크로전기요,과세,가전,계절가전,난방기기,전기매트,가전,103624,주식회사엘즈,위탁매입,협력사배송,79000
10673514,국내산 손질 금게(경양)_3,37387,국내산금게,면세,식품,수산물,갑각류/패류,게,신선수산,100004,물산업협동조합중앙회,위탁매입,협력사배송,49900
10673593,"BONABELL 코펜하겐 휘메일 풀스킨럭셔리롱코트(실버블루,펄베이지)",41506,보나벨롱밍크자켓(18FW),과세,의류,여성의류,모피,풀스킨모피,의류,102124,주식회사비에이치,위탁매입,협력사배송,3490000
10673893,[로얄스튜어트]엘리자베스가든 4인조 디너세트,21696,로얄스튜어트디너세트,과세,주방용품,식기/용기,"컵,글라스류",세트,주방용품,101991,주식회사파뷔에,위탁매입,협력사배송,109000
10674191,그린키스 세탁세제 3L*3개+섬유유연제 3L*3개,41629,에덴복지재단그린키스세탁세제,과세,생활용품,일용잡화,비누/세제류,세탁세제,상생_공산품,101706,산업회사법익스햇살여문(주),위탁매입,협력사배송,35900
10675319,[하얀풍차투어] 제주여행 2박 3일 우도 패키지 11월~1월,36497,제주여행(하리카투어),과세,문화/서비스,무형상품,소개방송,국내여행,문화서비스,104292,주식회사 하얀풍차턱어,위탁매입,협력사배송,0
10676015,[렌탈]소닉플러스 음파운동기,41805,소닉음파운동기,과세,문화/서비스,무형상품,렌탈서비스,기타,문화서비스,100003,(주)산업기업유통센터,위탁매입,협력사배송,0
10676041,완도 전복_대 22미_3,10370,완도전복(바다소풍),면세,식품,수산물,갑각류/패류,전복/소라/조개,신선수산,100169,바다소풍,위탁매입,협력사배송,59900
10676116,[센스하우스]단열벽지_10m,41475,센스하우스단열벽지,과세,생활용품,DIY용품,도배/장판/시트지,벽지,생활용품,100248,(주)씨엔턱상사,위탁매입,협력사배송,49800
